Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
n;knapsacksa.cpp;15;0.7244760990142822;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.18316650390625;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.6019551753997803;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1038105487823486;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.1982543468475342;0-2;Random bit-flip
solution;knapsacksa.cpp;25;0.9662160873413086;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.5498538017272949;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0713310241699219;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.9756958484649658;0-2;Random bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;1.0550894737243652;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.2956047058105469;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.4082331657409668;0-2;Random bit-flip
wt;knapsacksa.cpp;14;0.40214085578918457;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.9084334373474121;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.226050615310669;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;1.2266325950622559;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.545034646987915;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.2287096977233887;0-2;Random bit-flip
wt;knapsacksa.cpp;14;1.7505838871002197;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1058356761932373;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2548580169677734;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.600900411605835;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1789522171020508;0-2;Random bit-flip
delta;knapsacksa.cpp;51;1.0126852989196777;0-2;Random bit-flip
best;knapsacksa.cpp;41;1.5102922916412354;0-2;Random bit-flip
solution;knapsacksa.cpp;25;1.0055663585662842;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0764238834381104;0-2;Random bit-flip
c;knapsacksa.cpp;50;2.022522449493408;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.9274792671203613;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.703291654586792;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.3480091094970703;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.5070962905883789;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.9628582000732422;0-2;Random bit-flip
solution;knapsacksa.cpp;38;1.184561014175415;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.001023769378662;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.7433650493621826;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.447514295578003;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.15061354637146;0-2;Random bit-flip
temp;knapsacksa.cpp;42;0.9674179553985596;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.544116735458374;0-2;Random bit-flip
peso;knapsacksa.cpp;26;0.6023008823394775;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.245316982269287;0-2;Random bit-flip
val;knapsacksa.cpp;13;0.8250939846038818;0-2;Random bit-flip
c;knapsacksa.cpp;50;2.8743460178375244;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0931472778320312;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.3334455490112305;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.5568664073944092;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8665330410003662;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.9984719753265381;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.6689643859863281;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.2703118324279785;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.5905115604400635;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.224818229675293;0-2;Random bit-flip
__first;/usr/include/c++/7/bits/stl_algobase.h;420;0.8117499351501465;0-2;Random bit-flip
i;knapsacksa.cpp;48;1.5704162120819092;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.054506540298462;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.88594651222229;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.6877291202545166;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.7592120170593262;0-2;Random bit-flip
n;knapsacksa.cpp;15;2.060776948928833;0-2;Random bit-flip
val;knapsacksa.cpp;13;0.5857205390930176;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.7452704906463623;0-2;Random bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;1.1881675720214844;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.5975837707519531;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.6080753803253174;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.333524227142334;0-2;Random bit-flip
i;knapsacksa.cpp;48;1.3407740592956543;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.9284780025482178;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.8043749332427979;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.0952587127685547;0-2;Random bit-flip
wt;knapsacksa.cpp;14;1.262791633605957;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.5616016387939453;0-2;Random bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;0.7301623821258545;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.1687195301055908;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.2334821224212646;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.6805675029754639;0-2;Random bit-flip
W;knapsacksa.cpp;15;2.241492509841919;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.635859489440918;0-2;Random bit-flip
peso;knapsacksa.cpp;26;1.1642258167266846;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2576954364776611;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.5969464778900146;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.6800382137298584;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.8966069221496582;0-2;Random bit-flip
temp;knapsacksa.cpp;42;0.848454475402832;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.638124942779541;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.5401439666748047;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.0763370990753174;0-2;Random bit-flip
delta;knapsacksa.cpp;51;1.254972219467163;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.9051899909973145;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.9780914783477783;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.3059778213500977;0-2;Random bit-flip
delta;knapsacksa.cpp;51;0.8224811553955078;0-2;Random bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;1.439574956893921;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.6411569118499756;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.7627308368682861;0-2;Random bit-flip
temp;knapsacksa.cpp;42;1.1053595542907715;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.6851518154144287;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.375715732574463;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.3871052265167236;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.3471252918243408;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.0914721488952637;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0838587284088135;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8774721622467041;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.3833203315734863;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.3919103145599365;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.6998353004455566;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.29294490814208984;0-2;Random bit-flip
__first;/usr/include/c++/7/bits/stl_algobase.h;420;1.7744598388671875;0-2;Random bit-flip
n;knapsacksa.cpp;15;2.120854377746582;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.9171116352081299;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.346132516860962;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.9760181903839111;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.549457311630249;0-2;Random bit-flip
s;knapsacksa.cpp;47;0.614405632019043;0-2;Random bit-flip
i;knapsacksa.cpp;48;0.9512155055999756;0-2;Random bit-flip
i;knapsacksa.cpp;27;2.101855754852295;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.898381233215332;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0734422206878662;0-2;Random bit-flip
solution;knapsacksa.cpp;38;1.9304921627044678;0-2;Random bit-flip
solution;knapsacksa.cpp;25;1.282188892364502;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.867293119430542;0-2;Random bit-flip
n;knapsacksa.cpp;15;2.0386762619018555;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.5235857963562012;0-2;Random bit-flip
__GI__dl_argv;rtld.c;83;0.40897226333618164;0-2;Random bit-flip
__a;/usr/include/c++/7/ext/alloc_traits.h;94;1.3484678268432617;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2400619983673096;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.837883472442627;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2532877922058105;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1277899742126465;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0908634662628174;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.840320348739624;0-2;Random bit-flip
