Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
peso2;knapsacksa.cpp;56;4.45862889289856;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;5.329644441604614;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;3.295422315597534;0-9;Single bit-flip;1
wt2;knapsacksa.cpp;17;2.7410941123962402;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;2.3253650665283203;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;4.1080451011657715;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.0412981510162354;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.4422829151153564;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;1.9407165050506592;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;3.0687971115112305;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;1.773730754852295;0-9;Single bit-flip;1
s;knapsacksa.cpp;89;3.415470838546753;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;0.8524210453033447;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.9501373767852783;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;3.0219216346740723;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.5981769561767578;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.502071380615234;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.8752808570861816;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.099576234817505;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;3.356214761734009;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.326808214187622;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;2.3586606979370117;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;3.6824822425842285;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;6.692447185516357;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;5.5916032791137695;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;7.633692979812622;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;2.0749242305755615;0-9;Single bit-flip;1
val2;knapsacksa.cpp;15;1.62339448928833;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;1.9964368343353271;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;9.220650434494019;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;1.224766731262207;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;2.666851282119751;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;1.8767833709716797;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.094024419784546;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.351438522338867;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;5.761631727218628;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;5.522899150848389;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.9716973304748535;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;5.43323016166687;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;3.972407102584839;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;2.916642665863037;0-9;Single bit-flip;1
wt2;knapsacksa.cpp;17;4.924790620803833;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;0.9998040199279785;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;1.6541197299957275;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;2.7003726959228516;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.7721800804138184;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;4.279675483703613;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;6.397188186645508;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;1.0601332187652588;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;3.507441520690918;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;4.803353786468506;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;5.481260299682617;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.186983823776245;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.5706727504730225;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;2.664106607437134;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.16780948638916;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.5997838973999023;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.2211410999298096;0-9;Single bit-flip;1
wt;knapsacksa.cpp;16;3.0337958335876465;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;4.278688669204712;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.7651147842407227;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;6.654258966445923;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;6.613032102584839;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;3.642315149307251;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;1.9891204833984375;0-9;Single bit-flip;1
val2;knapsacksa.cpp;15;4.583078145980835;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.984363317489624;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;1.8865721225738525;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.0652899742126465;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;1.9156670570373535;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.6408860683441162;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;5.101737976074219;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;1.9970436096191406;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;6.8584184646606445;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;6.979565620422363;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;5.083316326141357;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.6068592071533203;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;2.959031820297241;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.8852951526641846;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;2.970949411392212;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;7.508729696273804;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;6.8819239139556885;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.206329345703125;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.493669271469116;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.180661916732788;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.610967636108398;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;6.856651067733765;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;4.104252576828003;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.437948226928711;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.600640296936035;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;1.2575199604034424;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.8214571475982666;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;6.1636738777160645;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.8463199138641357;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.854411602020264;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.1528286933898926;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.707381010055542;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;3.934502363204956;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.8691771030426025;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.385497093200684;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.5412311553955078;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;3.1585991382598877;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.1779913902282715;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.8297159671783447;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.643010139465332;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.4507830142974854;0-9;Single bit-flip;1
solution;knapsacksa.cpp;51;5.444361686706543;0-9;Single bit-flip;1
val2;knapsacksa.cpp;15;5.073237657546997;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.777588129043579;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;1.3408770561218262;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;4.904616355895996;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;5.885616779327393;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;2.5957281589508057;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.795361042022705;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.6220455169677734;0-9;Single bit-flip;1
solution;knapsacksa.cpp;51;8.197572708129883;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.825371742248535;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;2.364344596862793;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;7.455423593521118;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.3258490562438965;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;3.2969069480895996;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;3.7832248210906982;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.040736198425293;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.228605270385742;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.5018367767333984;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.269373893737793;0-9;Single bit-flip;1
wt2;knapsacksa.cpp;17;4.293386936187744;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;6.3357322216033936;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.866302728652954;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;2.640634775161743;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.8341639041900635;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;7.422317028045654;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.835313558578491;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;1.6423842906951904;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.7010595798492432;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;7.737454175949097;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;5.32310152053833;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;3.8373560905456543;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;8.637443542480469;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;1.2870604991912842;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.220487356185913;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;7.260180473327637;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.562514066696167;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.7171056270599365;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;7.762991428375244;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.8870790004730225;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;1.754359483718872;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;2.4837465286254883;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;5.226635456085205;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.1275758743286133;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.6925773620605469;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.0647947788238525;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;1.7404265403747559;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;6.68331241607666;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.4116230010986328;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.65901780128479;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.1491198539733887;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;8.17502498626709;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.081404209136963;0-9;Single bit-flip;1
wt;knapsacksa.cpp;16;1.6020958423614502;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.820443630218506;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.096850633621216;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.53252649307251;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.5092620849609375;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;5.472072124481201;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;4.569666385650635;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;3.79483962059021;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.9135551452636719;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;3.317659854888916;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;2.981106996536255;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.885899543762207;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;3.197918653488159;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;2.7241759300231934;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;5.753665447235107;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.9252188205718994;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;4.091930866241455;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;6.040647745132446;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.2375471591949463;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;6.553309202194214;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.4836854934692383;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;2.406653642654419;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;1.3584392070770264;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;5.085333347320557;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;3.9782373905181885;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;5.535618782043457;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.688211441040039;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.130046129226685;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;3.3190131187438965;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;3.1898927688598633;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;2.4863765239715576;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.7954492568969727;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;7.048671245574951;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.8456063270568848;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;7.29343581199646;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;1.836836338043213;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.1189687252044678;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;6.891825199127197;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;2.598353624343872;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.4836266040802;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;2.939512252807617;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;6.437851428985596;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;5.709882736206055;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;5.0868988037109375;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;5.868988275527954;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;1.2025120258331299;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;4.37207293510437;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;5.170849800109863;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.9403162002563477;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.1517672538757324;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.367652177810669;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.0835559368133545;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;2.101733446121216;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;2.341047525405884;0-9;Single bit-flip;1
i;knapsacksa.cpp;57;3.737762212753296;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;3.1448123455047607;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.17543625831604;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.1615586280822754;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.7305490970611572;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.590228796005249;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;1.7259163856506348;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.6862754821777344;0-9;Single bit-flip;1
i;knapsacksa.cpp;57;4.992302656173706;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;5.07203483581543;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;3.157810926437378;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;5.81542706489563;0-9;Single bit-flip;1
i;knapsacksa.cpp;57;5.33017110824585;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;6.147370100021362;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;3.0039873123168945;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;1.3225812911987305;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.048698902130127;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;5.722472429275513;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;6.780248165130615;0-9;Single bit-flip;1
val2;knapsacksa.cpp;15;2.501434326171875;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;5.13532567024231;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.725867748260498;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.9216747283935547;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;6.937165260314941;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;7.17144250869751;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.371143102645874;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.453816652297974;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;2.5465149879455566;0-9;Single bit-flip;1
i;knapsacksa.cpp;61;1.8761637210845947;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;4.6880786418914795;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.872840642929077;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.9148836135864258;0-9;Single bit-flip;1
peso;knapsacksa.cpp;56;5.652020454406738;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.182299613952637;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;1.827268362045288;0-9;Single bit-flip;1
wt;knapsacksa.cpp;16;3.9981203079223633;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.9464244842529297;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;2.120762348175049;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;3.2949438095092773;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.8960413932800293;0-9;Single bit-flip;1
wt2;knapsacksa.cpp;17;6.9843573570251465;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;2.3459205627441406;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;3.2203822135925293;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;1.6201636791229248;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.795347452163696;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;6.8172783851623535;0-9;Single bit-flip;1
wt2;knapsacksa.cpp;17;4.587309122085571;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.0731236934661865;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;3.9752988815307617;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;4.37466287612915;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;7.715495586395264;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;8.228898048400879;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.958413600921631;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;5.7811150550842285;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;2.840847969055176;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.831469297409058;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.596474885940552;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;6.356577396392822;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;2.461494207382202;0-9;Single bit-flip;1
wt;knapsacksa.cpp;16;2.333132028579712;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;9.080270051956177;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.1557440757751465;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.1061840057373047;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.7821991443634033;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.6041040420532227;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;1.4446532726287842;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.7982707023620605;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.7162446975708008;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.648180723190308;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.095448970794678;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;6.792531490325928;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;4.16725492477417;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;3.018371105194092;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;6.13974142074585;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;4.668649673461914;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;5.653942346572876;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;4.5005042552948;0-9;Single bit-flip;1
s;knapsacksa.cpp;89;3.88512921333313;0-9;Single bit-flip;1
i;knapsacksa.cpp;61;4.212075710296631;0-9;Single bit-flip;1
i;knapsacksa.cpp;57;6.457005739212036;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.4321563243865967;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.34212589263916;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;1.6625292301177979;0-9;Single bit-flip;1
best2;knapsacksa.cpp;82;3.8064937591552734;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;3.166248083114624;0-9;Single bit-flip;1
wt2;knapsacksa.cpp;17;1.5483691692352295;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;7.934816837310791;0-9;Single bit-flip;1
valor;knapsacksa.cpp;56;1.5943808555603027;0-9;Single bit-flip;1
solution;knapsacksa.cpp;51;2.392399311065674;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;1.1032624244689941;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;1.9370055198669434;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;2.3200058937072754;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.5523042678833008;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;5.834514856338501;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;7.519227504730225;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;3.6661107540130615;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.056762456893921;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;5.931965589523315;0-9;Single bit-flip;1
solution;knapsacksa.cpp;51;6.135929346084595;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;3.480668783187866;0-9;Single bit-flip;1
i;knapsacksa.cpp;61;2.6586692333221436;0-9;Single bit-flip;1
temp2;knapsacksa.cpp;84;5.264469385147095;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.306379795074463;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.127983808517456;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.709134817123413;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.358933210372925;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;3.3698554039001465;0-9;Single bit-flip;1
best;knapsacksa.cpp;81;4.459685564041138;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.508762836456299;0-9;Single bit-flip;1
solution;knapsacksa.cpp;51;2.0221214294433594;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;4.403705358505249;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.8725218772888184;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;2.5352115631103516;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.067260503768921;0-9;Single bit-flip;1
val;knapsacksa.cpp;14;4.068598508834839;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;2.4024906158447266;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.598128080368042;0-9;Single bit-flip;1
n;knapsacksa.cpp;13;1.9959948062896729;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.739683151245117;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;1.9605944156646729;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;1.6759562492370605;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;1.5277595520019531;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;7.582462310791016;0-9;Single bit-flip;1
n2;knapsacksa.cpp;13;4.932308673858643;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;1.3723244667053223;0-9;Single bit-flip;1
valor2;knapsacksa.cpp;56;2.1087052822113037;0-9;Single bit-flip;1
peso2;knapsacksa.cpp;56;4.426659822463989;0-9;Single bit-flip;1
wt2;knapsacksa.cpp;17;2.4016120433807373;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.1063032150268555;0-9;Single bit-flip;1
temp;knapsacksa.cpp;83;3.9905049800872803;0-9;Single bit-flip;1
val2;knapsacksa.cpp;15;4.051902770996094;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.4081320762634277;0-9;Single bit-flip;1
val2;knapsacksa.cpp;15;2.5977389812469482;0-9;Single bit-flip;1
W2;knapsacksa.cpp;13;2.0961925983428955;0-9;Single bit-flip;1
W;knapsacksa.cpp;13;3.0668752193450928;0-9;Single bit-flip;1
