Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
best;knapsacksa.cpp;41;1.6579759120941162;0-2;Zero bit-flip
val;knapsacksa.cpp;13;1.6935741901397705;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.1910104751586914;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8441727161407471;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.46309232711792;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;0.7912547588348389;0-2;Zero bit-flip
t;knapsacksa.cpp;46;2.371804714202881;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.6644032001495361;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9737818241119385;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3405768871307373;0-2;Zero bit-flip
delta;knapsacksa.cpp;51;1.3420872688293457;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.8079352378845215;0-2;Zero bit-flip
c;knapsacksa.cpp;50;1.9202759265899658;0-2;Zero bit-flip
W;knapsacksa.cpp;15;1.8955721855163574;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3664038181304932;0-2;Zero bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;1.2913119792938232;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.2994349002838135;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.0438909530639648;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;1.941493272781372;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.9069099426269531;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.258413314819336;0-2;Zero bit-flip
val;knapsacksa.cpp;13;1.0401325225830078;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.8789172172546387;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9036002159118652;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;1.1482138633728027;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3291985988616943;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9356260299682617;0-2;Zero bit-flip
solution;knapsacksa.cpp;38;1.3429529666900635;0-2;Zero bit-flip
